Pokemon Name,Entropy,Average Pokemon Remaining
Mismagius,4.199265301716008,64.2902451855619
Mega Manectric,4.197728228881642,64.35877765218241
Deoxys,4.197712140767542,64.35949534864774
Shelgon,4.195971211347438,64.43720613757586
Finneon,4.195921010521307,64.43944836976677
Boltund,4.193967641794206,64.52675667337864
Gogoat,4.187602533742274,64.81207487277547
Cubchoo,4.187464531005109,64.8182748466301
Keldeo,4.186756423151496,64.8500969531706
Pignite,4.18584012977358,64.89129802952375
Ferrothorn,4.184430579967323,64.95472946276102
